QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
2585,Number of Ways to Earn Points,number-of-ways-to-earn-points,Hard,57.75776438646447,False,"array,dynamic-programming",algorithms
2586,Count the Number of Vowel Strings in Range,count-the-number-of-vowel-strings-in-range,Easy,74.39017370983896,False,"array,string,counting",algorithms
2587,Rearrange Array to Maximize Prefix Score,rearrange-array-to-maximize-prefix-score,Medium,41.36538435031908,False,"array,greedy,sorting,prefix-sum",algorithms
2588,Count the Number of Beautiful Subarrays,count-the-number-of-beautiful-subarrays,Medium,50.7026267430548,False,"array,hash-table,bit-manipulation,prefix-sum",algorithms
2589,Minimum Time to Complete All Tasks,minimum-time-to-complete-all-tasks,Hard,39.83275868901835,False,"array,binary-search,stack,greedy,sorting",algorithms
2590,Design a Todo List,design-a-todo-list,Medium,58.392564242755604,True,"array,hash-table,string,design,sorting",algorithms
2591,Distribute Money to Maximum Children,distribute-money-to-maximum-children,Easy,19.25933855495489,False,"math,greedy",algorithms
2592,Maximize Greatness of an Array,maximize-greatness-of-an-array,Medium,58.41870058439326,False,"array,two-pointers,greedy,sorting",algorithms
2593,Find Score of an Array After Marking All Elements,find-score-of-an-array-after-marking-all-elements,Medium,52.557950386335904,False,"array,hash-table,sorting,heap-priority-queue,simulation",algorithms
2594,Minimum Time to Repair Cars,minimum-time-to-repair-cars,Medium,45.18420099045778,False,"array,binary-search",algorithms
2595,Number of Even and Odd Bits,number-of-even-and-odd-bits,Easy,73.62849903294001,False,bit-manipulation,algorithms
2596,Check Knight Tour Configuration,check-knight-tour-configuration,Medium,57.25243941416458,False,"array,depth-first-search,breadth-first-search,matrix,simulation",algorithms
2597,The Number of Beautiful Subsets,the-number-of-beautiful-subsets,Medium,51.125554017833686,False,"array,hash-table,math,dynamic-programming,backtracking,sorting,combinatorics",algorithms
2598,Smallest Missing Non-negative Integer After Operations,smallest-missing-non-negative-integer-after-operations,Medium,39.601007261081094,False,"array,hash-table,math,greedy",algorithms
2599,Make the Prefix Sum Non-negative,make-the-prefix-sum-non-negative,Medium,50.76374745417516,True,"array,greedy,heap-priority-queue",algorithms
2600,K Items With the Maximum Sum,k-items-with-the-maximum-sum,Easy,61.987877017454174,False,"math,greedy",algorithms
2601,Prime Subtraction Operation,prime-subtraction-operation,Medium,38.0562086620229,False,"array,math,binary-search,greedy,number-theory",algorithms
2602,Minimum Operations to Make All Array Elements Equal,minimum-operations-to-make-all-array-elements-equal,Medium,35.945130709566214,False,"array,binary-search,sorting,prefix-sum",algorithms
2603,Collect Coins in a Tree,collect-coins-in-a-tree,Hard,37.32397705182306,False,"array,tree,graph,topological-sort",algorithms
2604,Minimum Time to Eat All Grains,minimum-time-to-eat-all-grains,Hard,40.77340569877883,True,"array,two-pointers,binary-search,sorting",algorithms
2605,Form Smallest Number From Two Digit Arrays,form-smallest-number-from-two-digit-arrays,Easy,54.40495879254513,False,"array,hash-table,enumeration",algorithms
2606,Find the Substring With Maximum Cost,find-the-substring-with-maximum-cost,Medium,57.13133846980828,False,"array,hash-table,string,dynamic-programming",algorithms
2607,Make K-Subarray Sums Equal,make-k-subarray-sums-equal,Medium,37.213493844793575,False,"array,math,sorting,number-theory",algorithms
2608,Shortest Cycle in a Graph,shortest-cycle-in-a-graph,Hard,36.523693209574986,False,"breadth-first-search,graph",algorithms
2609,Find the Longest Balanced Substring of a Binary String,find-the-longest-balanced-substring-of-a-binary-string,Easy,46.63683623673197,False,string,algorithms
2610,Convert an Array Into a 2D Array With Conditions,convert-an-array-into-a-2d-array-with-conditions,Medium,87.18751209110567,False,"array,hash-table",algorithms
2611,Mice and Cheese,mice-and-cheese,Medium,46.28975853455454,False,"array,greedy,sorting,heap-priority-queue",algorithms
2612,Minimum Reverse Operations,minimum-reverse-operations,Hard,16.61248269868349,False,"array,breadth-first-search,ordered-set",algorithms
2613,Beautiful Pairs,beautiful-pairs,Hard,42.76018099547511,True,"array,math,divide-and-conquer,geometry,sorting,ordered-set",algorithms
2614,Prime In Diagonal,prime-in-diagonal,Easy,34.44081002609431,False,"array,math,matrix,number-theory",algorithms
2615,Sum of Distances,sum-of-distances,Medium,31.248134216968175,False,"array,hash-table,prefix-sum",algorithms
2616,Minimize the Maximum Difference of Pairs,minimize-the-maximum-difference-of-pairs,Medium,44.00373391680738,False,"array,binary-search,greedy",algorithms
2617,Minimum Number of Visited Cells in a Grid,minimum-number-of-visited-cells-in-a-grid,Hard,24.910558282719027,False,"array,dynamic-programming,stack,breadth-first-search,union-find,heap-priority-queue,matrix,monotonic-stack",algorithms
2618,Check if Object Instance of Class,check-if-object-instance-of-class,Medium,27.646413135447872,False,,
2619,Array Prototype Last,array-prototype-last,Easy,73.72050244923678,False,,
2620,Counter,counter,Easy,81.42349816695624,False,,
2621,Sleep,sleep,Easy,87.10751163254064,False,,
2622,Cache With Time Limit,cache-with-time-limit,Medium,74.66167399512128,False,,
2623,Memoize,memoize,Medium,62.66822972336195,False,,
2624,Snail Traversal,snail-traversal,Medium,65.49967418991766,False,,
2625,Flatten Deeply Nested Array,flatten-deeply-nested-array,Medium,63.58798830425564,False,,
2626,Array Reduce Transformation,array-reduce-transformation,Easy,84.90989888707261,False,,
2627,Debounce,debounce,Medium,91.04655650282426,False,,
2628,JSON Deep Equal,json-deep-equal,Medium,38.73742881376469,True,,
2629,Function Composition,function-composition,Easy,86.44191209116472,False,,
2630,Memoize II,memoize-ii,Hard,31.045241809672387,False,,
2631,Group By,group-by,Medium,80.91238385217072,False,,
2632,Curry,curry,Medium,89.24064171122996,True,,
2633,Convert Object to JSON String,convert-object-to-json-string,Medium,77.2502922457462,True,,
2634,Filter Elements from Array,filter-elements-from-array,Easy,84.90740825248479,False,,
2635,Apply Transform Over Each Element in Array,apply-transform-over-each-element-in-array,Easy,85.88026518449072,False,,
2636,Promise Pool,promise-pool,Medium,79.85879089705604,True,,
2637,Promise Time Limit,promise-time-limit,Medium,81.71561029422033,False,,
2638,Count the Number of K-Free Subsets,count-the-number-of-k-free-subsets,Medium,46.81277395115842,True,"array,math,dynamic-programming,sorting,combinatorics",algorithms
2639,Find the Width of Columns of a Grid,find-the-width-of-columns-of-a-grid,Easy,67.98049192243664,False,"array,matrix",algorithms
2640,Find the Score of All Prefixes of an Array,find-the-score-of-all-prefixes-of-an-array,Medium,71.06262484360252,False,"array,prefix-sum",algorithms
2641,Cousins in Binary Tree II,cousins-in-binary-tree-ii,Medium,67.42855394406708,False,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
2642,Design Graph With Shortest Path Calculator,design-graph-with-shortest-path-calculator,Hard,70.59447654954315,False,"graph,design,heap-priority-queue,shortest-path",algorithms
2643,Row With Maximum Ones,row-with-maximum-ones,Easy,75.48396385221938,False,"array,matrix",algorithms
2644,Find the Maximum Divisibility Score,find-the-maximum-divisibility-score,Easy,49.647529675727306,False,array,algorithms
2645,Minimum Additions to Make Valid String,minimum-additions-to-make-valid-string,Medium,50.756427103339064,False,"string,dynamic-programming,stack,greedy",algorithms
2646,Minimize the Total Price of the Trips,minimize-the-total-price-of-the-trips,Hard,46.09658839167036,False,"array,dynamic-programming,tree,depth-first-search,graph",algorithms
2647,Color the Triangle Red,color-the-triangle-red,Hard,66.59877800407332,True,"array,math",algorithms
2648,Generate Fibonacci Sequence,generate-fibonacci-sequence,Easy,83.30981043309811,False,,
2649,Nested Array Generator,nested-array-generator,Medium,79.02770966159882,False,,
2650,Design Cancellable Function,design-cancellable-function,Hard,48.70974621454468,False,,
2651,Calculate Delayed Arrival Time,calculate-delayed-arrival-time,Easy,78.4927327711389,False,math,algorithms
2652,Sum Multiples,sum-multiples,Easy,85.73770009848741,False,math,algorithms
2653,Sliding Subarray Beauty,sliding-subarray-beauty,Medium,33.629085954073176,False,"array,hash-table,sliding-window",algorithms
2654,Minimum Number of Operations to Make All Array Elements Equal to 1,minimum-number-of-operations-to-make-all-array-elements-equal-to-1,Medium,35.48168983610104,False,"array,math,number-theory",algorithms
2655,Find Maximal Uncovered Ranges,find-maximal-uncovered-ranges,Medium,52.450980392156865,True,"array,sorting",algorithms
2656,Maximum Sum With Exactly K Elements ,maximum-sum-with-exactly-k-elements,Easy,82.40816929341518,False,"array,greedy",algorithms
2657,Find the Prefix Common Array of Two Arrays,find-the-prefix-common-array-of-two-arrays,Medium,81.6310975609756,False,"array,hash-table,bit-manipulation",algorithms
2658,Maximum Number of Fish in a Grid,maximum-number-of-fish-in-a-grid,Medium,60.885086607520066,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
2659,Make Array Empty,make-array-empty,Hard,25.731814991736663,False,"array,binary-search,greedy,binary-indexed-tree,segment-tree,sorting,ordered-set",algorithms
2660,Determine the Winner of a Bowling Game,determine-the-winner-of-a-bowling-game,Easy,34.64153126657345,False,"array,simulation",algorithms
2661,First Completely Painted Row or Column,first-completely-painted-row-or-column,Medium,50.98692850071721,False,"array,hash-table,matrix",algorithms
2662,Minimum Cost of a Path With Special Roads,minimum-cost-of-a-path-with-special-roads,Medium,39.6240366294116,False,"array,graph,heap-priority-queue,shortest-path",algorithms
2663,Lexicographically Smallest Beautiful String,lexicographically-smallest-beautiful-string,Hard,37.952810548230396,False,"string,greedy",algorithms
2664,The Knight’s Tour,the-knights-tour,Medium,66.33165829145729,True,"array,backtracking,matrix",algorithms
2665,Counter II,counter-ii,Easy,80.34851119707564,False,,
2666,Allow One Function Call,allow-one-function-call,Easy,86.39469483357949,False,,
2667,Create Hello World Function,create-hello-world-function,Easy,81.49204918990172,False,,
2668,Find Latest Salaries,find-latest-salaries,Easy,72.77554009520321,True,database,database
2669,Count Artist Occurrences On Spotify Ranking List,count-artist-occurrences-on-spotify-ranking-list,Easy,73.05220883534137,True,database,database
2670,Find the Distinct Difference Array,find-the-distinct-difference-array,Easy,78.04609257182629,False,"array,hash-table",algorithms
2671,Frequency Tracker,frequency-tracker,Medium,30.135411850188255,False,"hash-table,design",algorithms
2672,Number of Adjacent Elements With the Same Color,number-of-adjacent-elements-with-the-same-color,Medium,54.84365419987738,False,array,algorithms
2673,Make Costs of Paths Equal in a Binary Tree,make-costs-of-paths-equal-in-a-binary-tree,Medium,59.36253598307495,False,"array,dynamic-programming,greedy,tree,binary-tree",algorithms
2674,Split a Circular Linked List,split-a-circular-linked-list,Medium,75.3109166282819,True,"linked-list,two-pointers",algorithms
2675,Array of Objects to Matrix,array-of-objects-to-matrix,Hard,68.38337182448036,True,,
2676,Throttle,throttle,Medium,82.69850954414713,True,,
2677,Chunk Array,chunk-array,Easy,83.51016963875756,False,,
2678,Number of Senior Citizens,number-of-senior-citizens,Easy,81.71530201809544,False,"array,string",algorithms
2679,Sum in a Matrix,sum-in-a-matrix,Medium,60.338367775131964,False,"array,sorting,heap-priority-queue,matrix,simulation",algorithms
2680,Maximum OR,maximum-or,Medium,41.1601815638471,False,"array,greedy,bit-manipulation,prefix-sum",algorithms
2681,Power of Heroes,power-of-heroes,Hard,31.44119090462948,False,"array,math,dynamic-programming,sorting,prefix-sum",algorithms
2682,Find the Losers of the Circular Game,find-the-losers-of-the-circular-game,Easy,49.37481522703163,False,"array,hash-table,simulation",algorithms
2683,Neighboring Bitwise XOR,neighboring-bitwise-xor,Medium,62.15245407183987,False,"array,bit-manipulation",algorithms
2684,Maximum Number of Moves in a Grid,maximum-number-of-moves-in-a-grid,Medium,46.176225331233205,False,"array,dynamic-programming,matrix",algorithms
2685,Count the Number of Complete Components,count-the-number-of-complete-components,Medium,66.27091203453858,False,"depth-first-search,breadth-first-search,graph",algorithms
2686,Immediate Food Delivery III,immediate-food-delivery-iii,Medium,67.49805144193297,True,database,database
2687,Bikes Last Time Used ,bikes-last-time-used,Easy,80.56201140925417,True,database,database
2688,Find Active Users,find-active-users,Medium,42.78121137206428,True,database,database
2689,Extract Kth Character From The Rope Tree,extract-kth-character-from-the-rope-tree,Easy,73.84498863923251,True,"tree,depth-first-search,binary-tree",algorithms
2690,Infinite Method Object,infinite-method-object,Easy,92.97872340425532,True,,
2691,Immutability Helper,immutability-helper,Hard,38.504672897196265,True,,
2692,Make Object Immutable,make-object-immutable,Medium,63.48228043143297,True,,
2693,Call Function with Custom Context,call-function-with-custom-context,Medium,79.59599005050124,False,,
2694,Event Emitter,event-emitter,Medium,74.13346558659833,False,,
2695,Array Wrapper,array-wrapper,Easy,88.26777231435953,False,,
2696,Minimum String Length After Removing Substrings,minimum-string-length-after-removing-substrings,Easy,70.13156892128724,False,"string,stack,simulation",algorithms
2697,Lexicographically Smallest Palindrome,lexicographically-smallest-palindrome,Easy,82.25303493988136,False,"two-pointers,string,greedy",algorithms
2698,Find the Punishment Number of an Integer,find-the-punishment-number-of-an-integer,Medium,63.03650526958913,False,"math,backtracking",algorithms
2699,Modify Graph Edge Weights,modify-graph-edge-weights,Hard,57.27675880866069,False,"graph,heap-priority-queue,shortest-path",algorithms
2700,Differences Between Two Objects,differences-between-two-objects,Medium,75.4316069057105,True,,
2701,Consecutive Transactions with Increasing Amounts,consecutive-transactions-with-increasing-amounts,Hard,32.27965403624382,True,database,database
2702,Minimum Operations to Make Numbers Non-positive,minimum-operations-to-make-numbers-non-positive,Hard,44.6051602814699,True,"array,binary-search",algorithms
2703,Return Length of Arguments Passed,return-length-of-arguments-passed,Easy,94.41065291145266,False,,
2704,To Be Or Not To Be,to-be-or-not-to-be,Easy,62.45593657989803,False,,
2705,Compact Object,compact-object,Medium,65.44332996397377,False,,
2706,Buy Two Chocolates,buy-two-chocolates,Easy,69.10230416108077,False,"array,greedy,sorting",algorithms
2707,Extra Characters in a String,extra-characters-in-a-string,Medium,52.55184647253506,False,"array,hash-table,string,dynamic-programming,trie",algorithms
2708,Maximum Strength of a Group,maximum-strength-of-a-group,Medium,24.49941301939516,False,"array,dynamic-programming,backtracking,greedy,bit-manipulation,sorting,enumeration",algorithms
2709,Greatest Common Divisor Traversal,greatest-common-divisor-traversal,Hard,42.440270796269985,False,"array,math,union-find,number-theory",algorithms
2710,Remove Trailing Zeros From a String,remove-trailing-zeros-from-a-string,Easy,78.89911403258074,False,string,algorithms
2711,Difference of Number of Distinct Values on Diagonals,difference-of-number-of-distinct-values-on-diagonals,Medium,71.36867538374077,False,"array,hash-table,matrix",algorithms
2712,Minimum Cost to Make All Characters Equal,minimum-cost-to-make-all-characters-equal,Medium,54.78153457240528,False,"string,dynamic-programming,greedy",algorithms
2713,Maximum Strictly Increasing Cells in a Matrix,maximum-strictly-increasing-cells-in-a-matrix,Hard,30.850008077730852,False,"array,hash-table,binary-search,dynamic-programming,memoization,sorting,matrix,ordered-set",algorithms
2714,Find Shortest Path with K Hops,find-shortest-path-with-k-hops,Hard,61.8562874251497,True,"graph,heap-priority-queue,shortest-path",algorithms
2715,Timeout Cancellation,timeout-cancellation,Easy,88.76597677285409,False,,
2716,Minimize String Length,minimize-string-length,Easy,76.80287675711017,False,"hash-table,string",algorithms
2717,Semi-Ordered Permutation,semi-ordered-permutation,Easy,64.23154651139524,False,"array,simulation",algorithms
2718,Sum of Matrix After Queries,sum-of-matrix-after-queries,Medium,31.081550531221957,False,"array,hash-table",algorithms
2719,Count of Integers,count-of-integers,Hard,34.719347376111045,False,"math,string,dynamic-programming",algorithms
2720,Popularity Percentage,popularity-percentage,Hard,51.73501577287066,True,database,database
2721,Execute Asynchronous Functions in Parallel,execute-asynchronous-functions-in-parallel,Medium,75.5070698511889,False,,
2722,Join Two Arrays by ID,join-two-arrays-by-id,Medium,55.088708340242086,False,,
2723,Add Two Promises,add-two-promises,Easy,91.42989060946157,False,,
2724,Sort By,sort-by,Easy,82.78460402506673,False,,
2725,Interval Cancellation,interval-cancellation,Easy,81.27849717308044,False,,
2726,Calculator with Method Chaining,calculator-with-method-chaining,Easy,75.86189516129032,False,,
2727,Is Object Empty,is-object-empty,Easy,80.4224553444854,False,,
2728,Count Houses in a Circular Street,count-houses-in-a-circular-street,Easy,85.02673796791443,True,"array,interactive",algorithms
2729,Check if The Number is Fascinating,check-if-the-number-is-fascinating,Easy,52.35971966395615,False,"hash-table,math",algorithms
2730,Find the Longest Semi-Repetitive Substring,find-the-longest-semi-repetitive-substring,Medium,37.32212953876349,False,"string,sliding-window",algorithms
2731,Movement of Robots,movement-of-robots,Medium,28.08587843967342,False,"array,brainteaser,sorting,prefix-sum",algorithms
2732,Find a Good Subset of the Matrix,find-a-good-subset-of-the-matrix,Hard,45.633528265107216,False,"array,hash-table,bit-manipulation,matrix",algorithms
2733,Neither Minimum nor Maximum,neither-minimum-nor-maximum,Easy,76.6613403515368,False,"array,sorting",algorithms
2734,Lexicographically Smallest String After Substring Operation,lexicographically-smallest-string-after-substring-operation,Medium,31.66971400194127,False,"string,greedy",algorithms
2735,Collecting Chocolates,collecting-chocolates,Medium,33.593512976804476,False,"array,enumeration",algorithms
2736,Maximum Sum Queries,maximum-sum-queries,Hard,29.20078364394434,False,"array,binary-search,stack,binary-indexed-tree,segment-tree,sorting,monotonic-stack",algorithms
2737,Find the Closest Marked Node,find-the-closest-marked-node,Medium,57.705751509374004,True,"array,graph,heap-priority-queue,shortest-path",algorithms
2738,Count Occurrences in Text,count-occurrences-in-text,Medium,55.443218954248366,True,database,database
2739,Total Distance Traveled,total-distance-traveled,Easy,39.433518710198065,False,"math,simulation",algorithms
2740,Find the Value of the Partition,find-the-value-of-the-partition,Medium,65.28242058413402,False,"array,sorting",algorithms
2741,Special Permutations,special-permutations,Medium,28.81518068055366,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
2742,Painting the Walls,painting-the-walls,Hard,50.743182011819655,False,"array,dynamic-programming",algorithms
2743,Count Substrings Without Repeating Character,count-substrings-without-repeating-character,Medium,76.59526746663676,True,"hash-table,string,sliding-window",algorithms
2744,Find Maximum Number of String Pairs,find-maximum-number-of-string-pairs,Easy,81.88825932270392,False,"array,hash-table,string,simulation",algorithms
2745,Construct the Longest New String,construct-the-longest-new-string,Medium,54.33114035087719,False,"math,dynamic-programming,greedy,brainteaser",algorithms
2746,Decremental String Concatenation,decremental-string-concatenation,Medium,27.2015042306487,False,"array,string,dynamic-programming",algorithms
2747,Count Zero Request Servers,count-zero-request-servers,Medium,33.285998295938654,False,"array,hash-table,sliding-window,sorting",algorithms
2748,Number of Beautiful Pairs,number-of-beautiful-pairs,Easy,50.63950071366601,False,"array,hash-table,math,counting,number-theory",algorithms
2749,Minimum Operations to Make the Integer Zero,minimum-operations-to-make-the-integer-zero,Medium,30.312718857525656,False,"bit-manipulation,brainteaser",algorithms
2750,Ways to Split Array Into Good Subarrays,ways-to-split-array-into-good-subarrays,Medium,34.3874555847366,False,"array,math,dynamic-programming",algorithms
2751,Robot Collisions,robot-collisions,Hard,57.04072969727088,False,"array,stack,sorting,simulation",algorithms
2752,Customers with Maximum Number of Transactions on Consecutive Days,customers-with-maximum-number-of-transactions-on-consecutive-days,Hard,38.64790032302723,True,database,database
2753,Count Houses in a Circular Street II,count-houses-in-a-circular-street-ii,Hard,63.99302528334786,True,,algorithms
2754,Bind Function to Context,bind-function-to-context,Medium,87.04453441295547,True,,
2755,Deep Merge of Two Objects,deep-merge-of-two-objects,Medium,65.07352941176471,True,,
2756,Query Batching,query-batching,Hard,63.65546218487395,True,,
2757,Generate Circular Array Values,generate-circular-array-values,Medium,72.72727272727273,True,,
2758,Next Day,next-day,Easy,83.68734069668649,True,,
2759,Convert JSON String to Object,convert-json-string-to-object,Hard,62.7520759193357,True,,
2760,Longest Even Odd Subarray With Threshold,longest-even-odd-subarray-with-threshold,Easy,29.98669679921784,False,"array,sliding-window",algorithms
2761,Prime Pairs With Target Sum,prime-pairs-with-target-sum,Medium,34.54753825756725,False,"array,math,enumeration,number-theory",algorithms
2762,Continuous Subarrays,continuous-subarrays,Medium,41.56700948736347,False,"array,queue,sliding-window,heap-priority-queue,ordered-set,monotonic-queue",algorithms
2763,Sum of Imbalance Numbers of All Subarrays,sum-of-imbalance-numbers-of-all-subarrays,Hard,47.08803084292307,False,"array,hash-table,ordered-set",algorithms
2764,Is Array a Preorder of Some ‌Binary Tree,is-array-a-preorder-of-some-binary-tree,Medium,65.89497459062676,True,"stack,tree,depth-first-search,binary-tree",algorithms
2765,Longest Alternating Subarray,longest-alternating-subarray,Easy,34.363309591958995,False,"array,enumeration",algorithms
2766,Relocate Marbles,relocate-marbles,Medium,52.12449728973597,False,"array,hash-table,sorting,simulation",algorithms
2767,Partition String Into Minimum Beautiful Substrings,partition-string-into-minimum-beautiful-substrings,Medium,53.81890635377463,False,"hash-table,string,dynamic-programming,backtracking",algorithms
2768,Number of Black Blocks,number-of-black-blocks,Medium,36.65716165825839,False,"array,hash-table,enumeration",algorithms
2769,Find the Maximum Achievable Number,find-the-maximum-achievable-number,Easy,90.89683497672085,False,math,algorithms
2770,Maximum Number of Jumps to Reach the Last Index,maximum-number-of-jumps-to-reach-the-last-index,Medium,31.570756791501744,False,"array,dynamic-programming",algorithms
2771,Longest Non-decreasing Subarray From Two Arrays,longest-non-decreasing-subarray-from-two-arrays,Medium,29.747823890126547,False,"array,dynamic-programming",algorithms
2772,Apply Operations to Make All Array Elements Equal to Zero,apply-operations-to-make-all-array-elements-equal-to-zero,Medium,33.39709828083077,False,"array,prefix-sum",algorithms
2773,Height of Special Binary Tree,height-of-special-binary-tree,Medium,75.7847533632287,True,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
2774,Array Upper Bound,array-upper-bound,Easy,82.01117318435755,True,,
2775,Undefined to Null,undefined-to-null,Medium,68.85245901639344,True,,
2776,Convert Callback Based Function to Promise Based Function,convert-callback-based-function-to-promise-based-function,Medium,92.01877934272301,True,,
2777,Date Range Generator,date-range-generator,Medium,81.09756097560977,True,,
2778,Sum of Squares of Special Elements ,sum-of-squares-of-special-elements,Easy,81.79940937451428,False,"array,enumeration",algorithms
2779,Maximum Beauty of an Array After Applying Operation,maximum-beauty-of-an-array-after-applying-operation,Medium,38.762672981573296,False,"array,binary-search,sliding-window,sorting",algorithms
2780,Minimum Index of a Valid Split,minimum-index-of-a-valid-split,Medium,62.43582798029048,False,"array,hash-table,sorting",algorithms
2781,Length of the Longest Valid Substring,length-of-the-longest-valid-substring,Hard,38.06171342461238,False,"array,hash-table,string,sliding-window",algorithms
2782,Number of Unique Categories,number-of-unique-categories,Medium,83.67052023121387,True,"union-find,interactive,counting",algorithms
2783,Flight Occupancy and Waitlist Analysis,flight-occupancy-and-waitlist-analysis,Medium,37.62900597501358,True,database,database
2784,Check if Array is Good,check-if-array-is-good,Easy,49.384668801357975,False,"array,hash-table,sorting",algorithms
2785,Sort Vowels in a String,sort-vowels-in-a-string,Medium,81.25377375244184,False,"string,sorting",algorithms
2786,Visit Array Positions to Maximize Score,visit-array-positions-to-maximize-score,Medium,36.28695025234319,False,"array,dynamic-programming",algorithms
2787,Ways to Express an Integer as Sum of Powers,ways-to-express-an-integer-as-sum-of-powers,Medium,34.043741599902255,False,dynamic-programming,algorithms
2788,Split Strings by Separator,split-strings-by-separator,Easy,74.70937006446935,False,"array,string",algorithms
2789,Largest Element in an Array after Merge Operations,largest-element-in-an-array-after-merge-operations,Medium,47.382546241937206,False,"array,greedy",algorithms
2790,Maximum Number of Groups With Increasing Length,maximum-number-of-groups-with-increasing-length,Hard,20.41434742429778,False,"array,math,binary-search,greedy,sorting",algorithms
2791,Count Paths That Can Form a Palindrome in a Tree,count-paths-that-can-form-a-palindrome-in-a-tree,Hard,48.12252964426877,False,"dynamic-programming,bit-manipulation,tree,depth-first-search,bitmask",algorithms
2792,Count Nodes That Are Great Enough,count-nodes-that-are-great-enough,Hard,58.34437086092715,True,"divide-and-conquer,tree,depth-first-search,binary-tree",algorithms
2793,Status of Flight Tickets,status-of-flight-tickets,Hard,75.38829151732378,True,,database
2794,Create Object from Two Arrays,create-object-from-two-arrays,Easy,63.79413524835428,True,,
2795,Parallel Execution of Promises for Individual Results Retrieval,parallel-execution-of-promises-for-individual-results-retrieval,Medium,88.45598845598846,True,,
2796,Repeat String,repeat-string,Easy,92.87890327494289,True,,
2797,Partial Function with Placeholders,partial-function-with-placeholders,Easy,90.79861111111111,True,,
2798,Number of Employees Who Met the Target,number-of-employees-who-met-the-target,Easy,87.82894736842105,False,array,algorithms
2799,Count Complete Subarrays in an Array,count-complete-subarrays-in-an-array,Medium,65.55016531223929,False,"array,hash-table,sliding-window",algorithms
2800,Shortest String That Contains Three Strings,shortest-string-that-contains-three-strings,Medium,30.82722674206143,False,"string,greedy,enumeration",algorithms
2801,Count Stepping Numbers in Range,count-stepping-numbers-in-range,Hard,28.147297344331907,False,"string,dynamic-programming",algorithms
2802,Find The K-th Lucky Number,find-the-k-th-lucky-number,Medium,76.9776171277631,True,"math,string,bit-manipulation",algorithms
2803,Factorial Generator,factorial-generator,Easy,86.6852886405959,True,,
2804,Array Prototype ForEach,array-prototype-foreach,Easy,89.38053097345133,True,,
2805,Custom Interval,custom-interval,Medium,82.17054263565892,True,,
2806,Account Balance After Rounded Purchase,account-balance-after-rounded-purchase,Easy,53.12645461598138,False,math,algorithms
2807,Insert Greatest Common Divisors in Linked List,insert-greatest-common-divisors-in-linked-list,Medium,92.391805713657,False,"linked-list,math,number-theory",algorithms
2808,Minimum Seconds to Equalize a Circular Array,minimum-seconds-to-equalize-a-circular-array,Medium,27.13521300679152,False,"array,hash-table",algorithms
2809,Minimum Time to Make Array Sum At Most x,minimum-time-to-make-array-sum-at-most-x,Hard,26.757340790644463,False,"array,dynamic-programming,sorting",algorithms
2810,Faulty Keyboard,faulty-keyboard,Easy,84.19000424469166,False,"string,simulation",algorithms
2811,Check if it is Possible to Split Array,check-if-it-is-possible-to-split-array,Medium,33.921287117431234,False,"array,dynamic-programming,greedy",algorithms
2812,Find the Safest Path in a Grid,find-the-safest-path-in-a-grid,Medium,48.9553595595708,False,"array,binary-search,breadth-first-search,union-find,matrix",algorithms
2813,Maximum Elegance of a K-Length Subsequence,maximum-elegance-of-a-k-length-subsequence,Hard,33.280881195908734,False,"array,hash-table,stack,greedy,sorting,heap-priority-queue",algorithms
2814,Minimum Time Takes to Reach Destination Without Drowning,minimum-time-takes-to-reach-destination-without-drowning,Hard,64.11421155094095,True,"array,breadth-first-search,matrix",algorithms
2815,Max Pair Sum in an Array,max-pair-sum-in-an-array,Easy,58.55793396308172,False,"array,hash-table",algorithms
2816,Double a Number Represented as a Linked List,double-a-number-represented-as-a-linked-list,Medium,61.557350448923664,False,"linked-list,math,stack",algorithms
2817,Minimum Absolute Difference Between Elements With Constraint,minimum-absolute-difference-between-elements-with-constraint,Medium,34.30581078512135,False,"array,binary-search,ordered-set",algorithms
2818,Apply Operations to Maximize Score,apply-operations-to-maximize-score,Hard,32.77874804669547,False,"array,math,stack,greedy,monotonic-stack,number-theory",algorithms
2819,Minimum Relative Loss After Buying Chocolates,minimum-relative-loss-after-buying-chocolates,Hard,52.74869109947644,True,"array,binary-search,sorting,prefix-sum",algorithms
2820,Election Results,election-results,Medium,66.4385514684916,True,,database
2821,Delay the Resolution of Each Promise,delay-the-resolution-of-each-promise,Medium,66.77316293929712,True,,
2822,Inversion of Object,inversion-of-object,Easy,58.620689655172406,True,,
2823,Deep Object Filter,deep-object-filter,Medium,53.71669004207573,True,,
2824,Count Pairs Whose Sum is Less than Target,count-pairs-whose-sum-is-less-than-target,Easy,87.43413363951366,False,"array,two-pointers,binary-search,sorting",algorithms
2825,Make String a Subsequence Using Cyclic Increments,make-string-a-subsequence-using-cyclic-increments,Medium,49.62538194299108,False,"two-pointers,string",algorithms
2826,Sorting Three Groups,sorting-three-groups,Medium,42.32169673530682,False,"array,binary-search,dynamic-programming",algorithms
2827,Number of Beautiful Integers in the Range,number-of-beautiful-integers-in-the-range,Hard,18.35840318444521,False,"math,dynamic-programming",algorithms
